Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,T6
60,0,20.29,34.2,17.6,36.96666667,22.29,35.2,19.79,32.59,18.79,41.03,35.89666667,19.2,28.29,21.56666667,40.06,18.79,37.66333333,4.10E+00,755.1,76.5,4.5,40,3.00E-01,12.59710212,12.59710212,2.633333333
50,0,20.35666667,34.2,17.5,37.03,22.29,35.2,19.79,32.59,18.73,41.09,36.1,19.2,28.35666667,21.5,40.09,18.79,37.845,4.23E+00,755.0333333,75,4.666666667,40,1.67E-01,28.89701608,28.89701608,2.9
60,0,20.29,34.2,17.5,37.09,22.29,35.2,19.73,32.59,18.79,41.09,36.02666667,19.2,28.39,21.5,40.09,18.79,37.93333333,4.37E+00,754.9666667,73.5,4.833333333,40,3.33E-02,12.86133496,12.86133496,2.966666667
50,0,20.29,34.2,17.5,37.145,22.29,35.2,19.76,32.7,18.73,41.09,35.86333333,19.2,28.39,21.46333333,40.06,18.79,38.06,4.50E+00,754.9,72,5,40,-1.00E-01,47.7534485,47.7534485,3.2
50,0,20.29,34.29,17.5,37.2,22.29,35.2,19.7,32.7,18.7,41.2,35.53,19.2,28.39,21.46333333,40.13333333,18.79,38.23,4.55E+00,754.85,72.33333333,5,40,-1.39E-17,43.24085437,43.24085437,3.26
50,0,20.29,34.29,17.42666667,37.2,22.29,35.2,19.7,32.7,18.7,41.2,35.53,19.2,28.46333333,21.5,40.29,18.79,38.36333333,4.60E+00,754.8,72.66666667,5,40,1.00E-01,12.13868498,12.13868498,3.326666667
40,0,20.29,34.29,17.39,37.29,22.29,35.2,19.7,32.76,18.7,41.26,35.72333333,19.2,28.5,21.5,40.23,18.79,38.5,4.65E+00,754.75,73,5,40,2.00E-01,2.540052764,2.540052764,3.4
40,0,20.23,34.29,17.39,37.29,22.29,35.2,19.7,32.79,18.7,41.29,35.62666667,19.2,28.5,21.445,40.2,18.79,38.56,4.70E+00,754.7,73.33333333,5,40,3.00E-01,16.17641149,16.17641149,3.4
30,0,20.26,34.29,17.29,37.32666667,22.2,35.09,19.7,32.79,18.7,41.29,35.96,19.2,28.5,21.46333333,40.2,18.79,38.62666667,4.75E+00,754.65,73.66666667,5,40,4.00E-01,17.38328395,17.38328395,3.466666667
40,0,20.2,34.29,17.35666667,37.4,22.2,35.09,19.7,32.79,18.7,41.32666667,36.045,19.2,28.6,21.39,40.2,18.79,38.7,4.80E+00,754.6,74,5,40,5.00E-01,18.54253397,18.54253397,3.59
40,0,20.2,34.29,17.29,37.4,22.2,35.03,19.6,32.79,18.7,41.4,36.22333333,19.13333333,28.6,21.39,40.2,18.79,38.73,4.81E+00,754.575,74.08333333,5.083333333,40,5.25E-01,39.50463041,39.50463041,3.7
50,0,20.2,34.29,17.29,37.46666667,22.2,35.09,19.6,32.79,18.7,41.4,36.22333333,19.16666667,28.7,21.39,40.12666667,18.79,38.86333333,4.82E+00,754.55,74.16666667,5.166666667,40,5.50E-01,41.02290657,41.02290657,3.7
50,0,20.2,34.4,17.29,37.5,22.2,35.09,19.6,32.86333333,18.7,41.4,36.26666667,19.1,28.7,21.39,40.09,18.79,38.9,4.83E+00,754.525,74.25,5.25,40,5.75E-01,44.63524803,44.63524803,3.76
50,0,20.13333333,34.4,17.29,37.56,22.2,35.09,19.6,32.86333333,18.7,41.4,36.4,19.2,28.7,21.39,40.09,18.79,38.9,4.83E+00,754.5,74.33333333,5.333333333,40,6.00E-01,49.19802869,49.19802869,3.7
50,0,20.2,34.4,17.29,37.59,22.1,35.12666667,19.6,32.9,18.7,41.4,36.22333333,19.13333333,28.7,21.32333333,40,18.79,38.9,4.84E+00,754.475,74.41666667,5.416666667,40,6.25E-01,9.693029383,9.693029383,3.79
50,0,20.13333333,34.4,17.23,37.59,22.1,35.2,19.6,32.9,18.63333333,41.43333333,36.09,19.1,28.7,21.32333333,40,18.79,38.9,4.85E+00,754.45,74.5,5.5,40,6.50E-01,45.83307356,45.83307356,3.79
50,0,20.1,34.43333333,17.23,37.62666667,22.1,35.2,19.6,33,18.63333333,41.43333333,36.53,19.1,28.76,21.29,40.03,18.79,38.9,4.86E+00,754.425,74.58333333,5.583333333,40,6.75E-01,6.015171134,6.015171134,3.933333333
50,0,20.1,34.5,17.23,37.7,22.1,35.2,19.6,33,18.6,41.4,36.79,19.1,28.79,21.29,40.09,18.79,38.9,4.87E+00,754.4,74.66666667,5.666666667,40,7.00E-01,35.76467056,35.76467056,4.06
60,0,20.1,34.5,17.2,37.7,22.1,35.2,19.53333333,33,18.6,41.4,36.93333333,19.1,28.79,21.29,40.2,18.79,38.9,4.88E+00,754.375,74.75,5.75,40,7.25E-01,12.81219175,12.81219175,4.123333333
50,0,20.1,34.5,17.2,37.7,22.1,35.2,19.53333333,33,18.6,41.43333333,37,19.1,28.89,21.29,40.12666667,18.79,38.9,4.88E+00,754.35,74.83333333,5.833333333,40,7.50E-01,12.05430473,12.05430473,4.263333333
60,0,20.06666667,34.46666667,17.2,37.79,22.06666667,35.16333333,19.5,33.09,18.6,41.43333333,36.6,19.1,28.89,21.2,40.06,18.79,38.9,4.89E+00,754.325,74.91666667,5.916666667,40,7.75E-01,42.8520321,42.8520321,4.563333333
60,0,20,34.4975,17.2,37.79,22,35.09,19.5,33.09,18.6,41.43333333,36.19333333,19.1,29,21.2,40.06,18.79,39.03,4.90E+00,754.3,75,6,40,8.00E-01,49.39543387,49.39543387,4.896666667
70,0,20,34.99666667,17.2,37.99,21.96333333,34.89333333,19.5,33.09,18.6,41.5,35.6,19.1,28.92666667,21.2,40.2,18.79,39.16333333,5.07E+00,754.2833333,74.83333333,6,40,9.33E-01,36.265613,36.265613,5.26
100,0,20.1,35.32666667,17.2,38.36,21.815,34.225,19.5,33.1725,18.6,41.43,34.93571429,19.06666667,28.85666667,21.2,40.05,18.79,39.02666667,5.23E+00,754.2666667,74.66666667,6,40,1.07E+00,7.555355795,7.555355795,5.55
60,0,20.1,35.66,17.2,38.63333333,21.73,34.13333333,19.5,33.46333333,18.6,41.195,34.59,19,28.85666667,21.2,39.63333333,18.79,38.9,5.40E+00,754.25,74.5,6,40,1.20E+00,10.47987872,10.47987872,5.763333333
60,0,20.1,35.79,17.23,38.82666667,21.7,34.4,19.5,33.72333333,18.6,41.03,34.56666667,19,28.92666667,21.13333333,39.36,18.79,38.63333333,5.57E+00,754.2333333,74.33333333,6,40,1.33E+00,25.97690511,25.97690511,5.996666667
130,0,20.1,35.79,17.29,38.9,21.7,34.4,19.5,33.79,18.6,40.72333333,34.195,19,29,21.1,39.02666667,18.79,38.3,5.73E+00,754.2166667,74.16666667,6,40,1.47E+00,21.04699513,21.04699513,6.395
470,10,20.1,36.03,17.29,39.03,21.7,34.33333333,19.5,33.8175,18.66666667,40.53,33.22666667,19,29.05,21.1,38.7225,18.79,38.02666667,5.90E+00,754.2,74,6,40,1.60E+00,3.362396185,3.362396185,6.73
290,0,20.1,36.09,17.35666667,39.03,21.76,34.59333333,19.5,33.9,18.7,40.5,31.89333333,19,29.2,21.03333333,38.46333333,18.79,37.69333333,6.05E+00,754.2166667,74.33333333,6.166666667,40,1.80E+00,42.10858436,42.10858436,7.03
250,0,20.1,36.06,17.42666667,39,21.99333333,36.39333333,19.5,34,18.63333333,40.5,31.18444444,19,29.23,21,38.17888889,18.76,37.46666667,6.20E+00,754.2333333,74.66666667,6.333333333,40,2.00E+00,26.21178041,26.21178041,7.35
250,0,20.1,36,17.5,38.93333333,22.32666667,37.46666667,19.5,34,18.6,40.4,30.36666667,19,29.29,21,38.09,18.7,37.26666667,6.35E+00,754.25,75,6.5,40,2.20E+00,38.62221631,38.62221631,7.6
400,0,20.1,36.16666667,17.6,38.72333333,22.76333333,38.39,19.5,34.23,18.6,40.4,29.23333333,18.92666667,29.35666667,20.89,38,18.7,37.06,6.50E+00,754.2666667,75.33333333,6.666666667,40,2.40E+00,43.56040406,43.56040406,7.866666667
510,0,20.16666667,36.22666667,17.6,38.92333333,22.96333333,38.25666667,19.5,34.4475,18.6,40.4,28.8175,18.945,29.445,20.89,37.925,18.7,36.93333333,6.65E+00,754.2833333,75.66666667,6.833333333,40,2.60E+00,27.60726716,27.60726716,8.025
260,0,20.1,36.09,17.6,38.86333333,23.23,38.09,19.5,34.56,18.6,40.4,28.33333333,19,29.5,20.85666667,37.76,18.7,36.76,6.80E+00,754.3,76,7,40,2.80E+00,13.53508245,13.53508245,8.233333333
80,0,20.1,36.09,17.6,38.79,23.35666667,37.96333333,19.57777778,34.46666667,18.6,40.36333333,27.195,19,29.65555556,20.85,37.7,18.7,36.62666667,6.88E+00,754.35,76,7,40,2.88E+00,39.79562849,39.79562849,8.445
100,0,20.1,36.39333333,17.7,38.86333333,23.5,37.66,19.525,34.475,18.6,40.29,26.695,19,29.7,20.85666667,37.63333333,18.7,36.46666667,6.97E+00,754.4,76,7,40,2.97E+00,41.386333,41.386333,8.445
70,0,20.16666667,37.6,17.7,39.39666667,23.36,36.86,19.53333333,34.46666667,18.6,40.32666667,27.65666667,19,29.79,20.79,37.5,18.7,36.4,7.05E+00,754.45,76,7,40,3.05E+00,36.46687805,36.46687805,8.426666667
90,0,20.23,38.72333333,17.7,40.46333333,23.16666667,35.76666667,19.53333333,34.62666667,18.6,40.46666667,28.59666667,18.92666667,29.85666667,20.79,37.5,18.63333333,36.23,7.13E+00,754.5,76,7,40,3.13E+00,43.43677002,43.43677002,8.5
60,0,20.23,38.25666667,17.7,40.53,23.03333333,35.22666667,19.53333333,34.7,18.6,40.7,28.26666667,18.89,30.03333333,20.79,37.5,18.63333333,36.15666667,7.22E+00,754.55,76,7,40,3.22E+00,42.84006992,42.84006992,8.36
70,0,20.2,37.76,17.7,40.33333333,22.89,34.83333333,19.5,34.7,18.6,40.7,28.93333333,18.89,30.1,20.7,37.4,18.7,36.2,7.30E+00,754.6,76,7,40,3.30E+00,0.651854731,0.651854731,8.36
50,0,20.2,37.525,17.7675,40.095,22.82333333,34.56666667,19.5,34.62666667,18.6,40.73,28.5,18.89,30.2,20.7,37.4,18.63333333,36.03,7.27E+00,754.6166667,76.66666667,6.833333333,40,3.40E+00,10.26396258,10.26396258,8.533333333
40,0,20.2,37.32666667,17.79,39.93333333,22.76,34.4,19.5,34.59,18.66666667,40.79,28.02666667,18.96333333,30.2,20.7,37.4,18.63333333,36.03,7.23E+00,754.6333333,77.33333333,6.666666667,40,3.50E+00,40.18603715,40.18603715,8.66
50,0,20.2,37.16333333,17.89,39.72333333,22.63333333,34.26666667,19.5,34.59,18.6,40.7,28.23333333,18.89,30.32333333,20.76,37.4,18.6,35.9,7.20E+00,754.65,78,6.5,40,3.60E+00,25.53944516,25.53944516,8.96
60,0,20.2,37.03,17.96333333,39.53,22.55,34.145,19.5,34.62666667,18.625,40.7,28.56666667,18.89,30.39,20.7,37.4,18.66666667,35.96666667,7.17E+00,754.6666667,78.66666667,6.333333333,40,3.70E+00,33.71185154,33.71185154,9.16
60,0,20.2,36.96666667,18,39.4,22.5,34.09,19.5,34.7,18.63333333,40.62666667,29.09,18.92666667,30.53333333,20.7,37.4,18.6,35.79,7.13E+00,754.6833333,79.33333333,6.166666667,40,3.80E+00,40.48424653,40.48424653,9.3
60,0,20.2,36.9,18.06666667,39.4,22.42666667,34.03,19.5,34.7,18.6,40.5,30.3,18.92666667,30.66666667,20.7,37.43333333,18.6,35.79,7.10E+00,754.7,80,6,40,3.90E+00,12.51171711,12.51171711,9.2
50,0,20.2,36.9,18,39.29,22.35666667,34,19.5,34.7675,18.6,40.43333333,31.3,19,30.82333333,20.63333333,37.43333333,18.6,35.79,7.17E+00,754.7666667,80.5,5.833333333,36.66666667,4.03E+00,28.43649555,28.43649555,8.926666667
50,0,20.2,36.9,18,39.36333333,22.29,34,19.5,34.86333333,18.6,40.4,32.66,18.9175,30.9975,20.6,37.45,18.6,35.86333333,7.23E+00,754.8333333,81,5.666666667,33.33333333,4.17E+00,30.71448593,30.71448593,8.83
20,0,20.2,36.9,18.03333333,39.43333333,22.26,34.06,19.5,34.9,18.6,40.4,33.86,18.89,31.16666667,20.6,37.53,18.6,35.93333333,7.30E+00,754.9,81.5,5.5,30,4.30E+00,5.551730283,5.551730283,8.89
30,0,20.2,36.9,18.03333333,39.43333333,22.2,34,19.5,34.96666667,18.6,40.4,34.93333333,18.89,31.32333333,20.6,37.59,18.6,36,7.37E+00,754.9666667,82,5.333333333,26.66666667,4.43E+00,15.92346793,15.92346793,9.066666667
20,0,20.2,36.93333333,18,39.43333333,22.16666667,34.09,19.5,35.12666667,18.6,40.4,35.93333333,18.89,31.53,20.6,37.7,18.6,36.09,7.43E+00,755.0333333,82.5,5.166666667,23.33333333,4.57E+00,33.16012872,33.16012872,9
40,0,20.2,37,18.06666667,39.56,22.1,34.09,19.5,35.26,18.6,40.4,36.89,18.92666667,31.76333333,20.6,37.76,18.6,36.16333333,7.50E+00,755.1,83,5,20,4.70E+00,30.55350335,30.55350335,9.13
70,0,20.2,37.09,18.1,39.59,22,34.09,19.5,35.32666667,18.6,40.4,37.16333333,18.92666667,31.96333333,20.5,37.93333333,18.6,36.23,7.43E+00,755.1333333,84.5,4.833333333,21.5,4.90E+00,42.3829199,42.3829199,9.323333333
60,0,20.13333333,37.16333333,18.1,39.59,21.92666667,34.16333333,19.5,35.4,18.6,40.4,36.5,18.89,32.03,20.5,38,18.6,36.29,7.37E+00,755.1666667,86,4.666666667,23,5.10E+00,4.469051724,4.469051724,9.6
300,0,20.13333333,37.2,18.2,39.59,21.89,34.2,19.5,35.53,18.66666667,40.46666667,36.22666667,18.96333333,32.16333333,20.5,38.09,18.6,36.4,7.30E+00,755.2,87.5,4.5,24.5,5.30E+00,1.401428832,1.401428832,10
780,0,20.13333333,37.33333333,18.26,39.59,21.89,34.26,19.5,35.66333333,18.6,40.4,35.42666667,19,32.32666667,20.5,38.09,18.6,36.46666667,7.23E+00,755.2333333,89,4.333333333,26,5.50E+00,44.4656022,44.4656022,10.63
470,0,20.1,37.56666667,18.32333333,39.5,21.99333333,35.1,19.5,35.79,18.66666667,40.52666667,33.16666667,19,32.46666667,20.5,38.2,18.6,36.53,7.17E+00,755.2666667,90.5,4.166666667,27.5,5.70E+00,31.91560043,31.91560043,10.96333333
270,0,20.16666667,37.76,18.39,39.5,22.32666667,36.49333333,19.5,35.79,18.66666667,40.56,29.72666667,19,32.5,20.5,38.2,18.6,36.6725,7.10E+00,755.3,92,4,29,5.90E+00,25.63100077,25.63100077,10.89666667
240,0,20.2,37.86333333,18.5,39.62666667,22.8,37.63333333,19.5,35.9,18.66666667,40.63333333,29.86666667,19,32.5,20.5,38.29,18.6,36.7,7.35E+00,755.2666667,91,4,30.83333333,5.97E+00,40.41798165,40.41798165,10.23
260,0,20.15,37.7225,18.5,39.6725,23.13333333,38.1,19.5,35.9,18.7,40.7,34.53,19,32.5,20.5,38.23,18.6,36.66333333,7.60E+00,755.2333333,90,4,32.66666667,6.03E+00,18.20993277,18.20993277,8.866666667
220,0,20.2,37.7,18.63333333,39.59,23.46,38.36333333,19.5,36,18.7,40.7,38.39,19,32.5,20.5,38.2,18.6,36.59,7.85E+00,755.2,89,4,34.5,6.10E+00,42.13661242,42.13661242,8.6
110,0,20.46,39.22333333,18.76333333,39.4,23.6,37.82333333,19.5,36,18.7,40.79,42.86333333,19,32.53,20.5,38.2,18.6,36.62666667,8.10E+00,755.1666667,88,4,36.33333333,6.17E+00,8.724229212,8.724229212,8.9
80,0,20.6,38.63,18.96333333,39.4,23.55,36.595,19.5,36.19333333,18.7,40.8975,44.5425,19,32.59,20.42666667,38.23,18.6,36.7,8.35E+00,755.1333333,87,4,38.16666667,6.23E+00,34.22197747,34.22197747,9.525
50,0,20.63333333,38.2,19.23,39.36333333,23.56666667,36.02666667,19.5,36.52666667,18.7,41.06,44.66666667,19,32.73,20.5,38.36333333,18.6,36.73,8.60E+00,755.1,86,4,40,6.30E+00,1.7720756,1.7720756,10.12666667
60,0,20.7,38.12666667,19.35666667,39.23,23.42666667,35.82666667,19.5,36.86,18.7,41.12666667,44.29666667,19,32.86333333,20.39,38.29,18.6,36.79,8.42E+00,755.15,86.33333333,3.833333333,40,6.18E+00,40.59641593,40.59641593,10.36666667
50,0,20.82333333,38,19.53333333,39.02666667,23.39,35.7,19.5,37.1725,18.7,41.26,44.16333333,19,32.93333333,20.39,38.36333333,18.6,36.82666667,8.23E+00,755.2,86.66666667,3.666666667,40,6.07E+00,49.71821354,49.71821354,10.76
280,0,20.89,38,19.72666667,38.76666667,23.32333333,35.7,19.5,37.43,18.73,41.32666667,40.82333333,19,33.095,20.39,38.4,18.6,36.9,8.05E+00,755.25,87,3.5,40,5.95E+00,5.352911144,5.352911144,11
380,0,21,38.53,19.79,38.46666667,23.29,35.8,19.6,37.53,18.79,41.4,38.36333333,19,33.2,20.39,38.5,18.6,37,7.87E+00,755.3,87.33333333,3.333333333,40,5.83E+00,30.71304861,30.71304861,10.66666667
280,0,21.06666667,38.79,19.85666667,38.4,23.35666667,36.33333333,19.6,37.72333333,18.79,41.5,34.05666667,19,33.06,20.39,38.5,18.6,37,7.68E+00,755.35,87.66666667,3.166666667,40,5.72E+00,35.80144995,35.80144995,10.16333333
260,0,21.23,38.82666667,19.92666667,38.22333333,23.66333333,37.03,19.6,37.86,18.79,41.56,34.33,19,32.93333333,20.39,38.5,18.6,36.96666667,7.50E+00,755.4,88,3,40,5.60E+00,34.79801246,34.79801246,9.696666667
250,0,21.29,39.02666667,20,38.03,23.93,37.16333333,19.6,38.13333333,18.79,41.59,35.25666667,19,32.9,20.39,38.43333333,18.6,36.9,7.58E+00,755.4666667,85.66666667,3.5,40,5.27E+00,13.55701061,13.55701061,9.126666667
220,0,21.42666667,39.06,20.03333333,38,24.16333333,37.36333333,19.7,38.13333333,18.79,41.59,37.79666667,19,32.82666667,20.35666667,38.4,18.6,36.79,7.67E+00,755.5333333,83.33333333,4,40,4.93E+00,25.12460232,25.12460232,8.926666667
220,0,21.56666667,39.13333333,20.1,38,24.29,37.23,19.63333333,37.93333333,18.79,41.62666667,40.53333333,19,32.79,20.35666667,38.4,18.6,36.79,7.75E+00,755.6,81,4.5,40,4.60E+00,32.66512417,32.66512417,9.1
190,0,21.7,39.13333333,20.23,37.9,24.42666667,37,19.63333333,37.76,18.79,41.7,41.79333333,19.06666667,32.86333333,20.39,38.29,18.6,36.79,7.83E+00,755.6666667,78.66666667,5,40,4.27E+00,27.99316181,27.99316181,9.5
70,0,21.76,38.93333333,20.35666667,37.82666667,24.56666667,36.86,19.63333333,37.62666667,18.79,41.7,41.23,19.1,32.93333333,20.39,38.36333333,18.6,36.79,7.92E+00,755.7333333,76.33333333,5.5,40,3.93E+00,20.16806613,20.16806613,9.866666667
50,0,21.82333333,38.79,20.42666667,37.7,24.6,36.52666667,19.6,37.46666667,18.79,41.76,41.03,19.1,33.06,20.39,38.4,18.6,36.79,8.00E+00,755.8,74,6,40,3.60E+00,4.444857384,4.444857384,10
50,0,21.89,38.65666667,20.5,37.62666667,24.53333333,36.13333333,19.6,37.4,18.79,41.79,40.06666667,19.1,33.12666667,20.32333333,38.46666667,18.6,36.79,7.93E+00,755.8166667,76,5.5,38.16666667,3.90E+00,34.39809185,34.39809185,10.1
60,0,21.92666667,38.29666667,20.6,37.5,24.35666667,35.52666667,19.6,37.36333333,18.85666667,41.86333333,40.46666667,19.1,33.2,20.39,38.5,18.6,36.79,7.87E+00,755.8333333,78,5,36.33333333,4.20E+00,24.1943373,24.1943373,10.29333333
60,0,22,37.9975,20.6975,37.3975,24.23,35.26666667,19.6,37.29,18.89,41.9,40.46333333,19.1,33.32666667,20.32333333,38.5,18.6,36.9,7.80E+00,755.85,80,4.5,34.5,4.50E+00,23.2103467,23.2103467,10.96
50,0,22.06666667,37.9,20.79,37.23,24.06666667,35.06,19.6,37.29,18.89,41.96666667,38.7925,19.1,33.46666667,20.32333333,38.62666667,18.6,36.96666667,7.73E+00,755.8666667,82,4,32.66666667,4.80E+00,40.14585315,40.14585315,10.9975
60,0,22.1,37.76,20.79,37.16333333,24,34.93333333,19.6,37.29,18.89,41.93333333,38.66666667,19.1,33.62666667,20.32333333,38.7,18.6,37.03,7.67E+00,755.8833333,84,3.5,30.83333333,5.10E+00,15.78902083,15.78902083,11.09
60,0,22.1,37.83333333,20.79,37.09,23.85666667,34.9,19.6,37.32666667,18.89,42,36.22666667,19.1,33.76,20.29,38.82666667,18.6,37.09,7.60E+00,755.9,86,3,29,5.40E+00,16.69424562,16.69424562,11.6
70,0,22.2,37.86333333,20.89,37.09,23.6975,34.95,19.6,37.6,18.89,42,33.16666667,19.13333333,33.79,20.29,39.16,18.7,37.29,7.73E+00,755.8666667,86.16666667,3.166666667,30.83333333,5.55E+00,2.291910944,2.291910944,11.72666667
80,0,22.2,37.79,20.89,37.09,23.53333333,34.96666667,19.63333333,38.09666667,19,42,31.32333333,19.2,33.86333333,20.42666667,39.76666667,18.63333333,37.29,7.87E+00,755.8333333,86.33333333,3.333333333,32.66666667,5.70E+00,22.20686385,22.20686385,11.83
90,0,22.2,37.66333333,21,37.09,23.46333333,34.96666667,19.7,38.42,19,42,29.72333333,19.2,33.9,20.56666667,40.02666667,18.66666667,37.36333333,8.00E+00,755.8,86.5,3.5,34.5,5.85E+00,15.45178245,15.45178245,11.96333333
70,0,22.2,37.53,21,37.09,23.39,34.9,19.7,38.59,19,42.09,28,19.2,33.9,20.63333333,40.32666667,18.66666667,37.36333333,8.13E+00,755.7666667,86.66666667,3.666666667,36.33333333,6.00E+00,16.05723519,16.05723519,12.1
100,0,22.23,37.5,21.1,37.09,23.35666667,35,19.7,38.7,19,42.09,26.66666667,19.2,33.9,20.7675,40.475,18.7,37.43333333,8.27E+00,755.7333333,86.83333333,3.833333333,38.16666667,6.15E+00,36.59459874,36.59459874,12.16
140,0,22.29,37.5,21.1,37.03,23.29,34.93333333,19.76,38.76,19,42.12666667,25.23333333,19.2,33.9,20.85666667,40.56,18.7,37.56,8.40E+00,755.7,87,4,40,6.30E+00,49.57577798,49.57577798,12.33
90,0,22.32333333,37.59666667,21.1,36.96666667,23.29,35.03,19.79,38.82666667,19,42.2,23.23333333,19.2,33.9,21,40.66333333,18.7,37.59,8.55E+00,755.6666667,85.5,4,40,6.18E+00,35.7580048,35.7580048,12.39
80,0,22.39,37.53,21.16666667,36.82666667,23.29,35.09,19.79,38.96666667,19.1,42.32666667,21.96666667,19.2,33.79,21.06666667,40.66333333,18.7,37.59,8.70E+00,755.6333333,84,4,40,6.07E+00,37.78135089,37.78135089,12.53333333
80,0,22.42666667,37.16333333,21.2,36.79,23.29,35.2,19.79,39,19.1,42.4,21.36666667,19.2,33.79,21.13333333,40.7,18.7,37.59,8.85E+00,755.6,82.5,4,40,5.95E+00,14.68681335,14.68681335,12.46
330,0,22.5,37.09,21.2,36.79,23.23,35.2,19.79,39,19.1,42.5,21.36666667,19.2,33.82666667,21.2,40.7,18.76,37.59,9.00E+00,755.5666667,81,4,40,5.83E+00,27.01298308,27.01298308,12.23333333
410,20,22.53333333,37,21.2,36.79,23.2,35.23,19.82333333,39.06666667,19.03333333,42.5,22.16,19.2,33.9,21.29,40.79,18.73,37.59,9.15E+00,755.5333333,79.5,4,40,5.72E+00,17.5310255,17.5310255,11.96
330,0,22.6,37.13333333,21.2,36.79,23.2,35.29,19.89,39.46,19.1,42.59,24.66333333,19.2,33.93333333,21.29,40.86333333,18.79,37.59,9.30E+00,755.5,78,4,40,5.60E+00,41.36003641,41.36003641,11.4
100,10,22.63333333,39.69333333,21.2,37.19666667,23.16666667,35.32666667,19.92666667,39.83333333,19.1,42.59,28.06333333,19.2,34.06,21.34,40.795,18.79,37.59,9.32E+00,755.5,78.16666667,4,40,5.65E+00,44.17974169,44.17974169,10.79333333
120,10,22.76,39.49333333,21.2,37.79666667,23.1,35.46666667,20,39.62666667,19.1,42.86,30.66666667,19.2,34.24,21.29,40.56666667,18.79,37.6725,9.33E+00,755.5,78.33333333,4,40,5.70E+00,26.90051286,26.90051286,10.53
130,0,22.89,39,21.2,38.12666667,23.1,35.62666667,20,39.53,19.1,43.13333333,31.72666667,19.2,34.36333333,21.32333333,40.62666667,18.79,37.7,9.35E+00,755.5,78.5,4,40,5.75E+00,44.45917102,44.45917102,10.19666667
130,0,22.96333333,38.66666667,21.2,38.2,23.1,35.76,20,40.13,19.1,43.43333333,32.874,19.2,34.4,21.46333333,40.83333333,18.79,37.7,9.37E+00,755.5,78.66666667,4,40,5.80E+00,24.71027822,24.71027822,9.756
120,0,23.05,37.895,21.29,38.09,23.1,35.79,20.1,40.73,19.1,43.5,32.99,19.2,34.32666667,21.6,40.79,18.79,37.7,9.38E+00,755.5,78.83333333,4,40,5.85E+00,18.79956692,18.79956692,9.396666667
110,10,23.13333333,37.6,21.29,37.96666667,23.03333333,35.79,20.16666667,40.73,19.1,43.59,33.06333333,19.2,34.29,21.66666667,40.79,18.79,37.86333333,9.40E+00,755.5,79,4,40,5.90E+00,4.826030845,4.826030845,9.063333333
100,0,23.2,37.32666667,21.35666667,37.82666667,23,35.79,20.2,40.46666667,19.1,43.59,34.16666667,19.2,34.29,21.79,40.76,18.79,37.79,9.15E+00,755.5,79.83333333,4,40,5.82E+00,4.525256797,4.525256797,8.86
150,0,23.23,37.06,21.39,37.7,23,35.79,20.2,40.26666667,19.1,43.59,35.29333333,19.2,34.29,21.79,40.76,18.79,37.7,8.90E+00,755.5,80.66666667,4,40,5.73E+00,1.998029288,1.998029288,8.666666667
130,0,23.29,36.93333333,21.46333333,37.62666667,22.945,35.79,20.29,40.2,19.1,43.56,36.1725,19.2,34.29,21.79,40.82666667,18.79,37.7,8.65E+00,755.5,81.5,4,40,5.65E+00,11.16712107,11.16712107,8.4975
100,0,23.29,36.73,21.5,37.53,22.89,35.9,20.26,39.99,19.1,43.5,37.09333333,19.2,34.29,21.79,40.9,18.79,37.7,8.40E+00,755.5,82.33333333,4,40,5.57E+00,16.89015923,16.89015923,8.256666667
100,0,23.29,36.79,21.5,37.66333333,22.89,35.9,20.26,39.79,19.1,43.56,38.06666667,19.2,34.29,21.89,41,18.79,37.7,8.15E+00,755.5,83.16666667,4,40,5.48E+00,0.539646298,0.539646298,8.033333333
120,0,23.39,36.79,21.5,37.73,22.85666667,35.9,20.2,39.52666667,19.1,43.5,38.66,19.2,34.29,21.96333333,41,18.79,37.7,7.90E+00,755.5,84,4,40,5.40E+00,24.99081363,24.99081363,7.833333333
100,0,23.39,36.73,21.5,37.79,22.79,35.96666667,20.2,39.32666667,19.1,43.59,39.36666667,19.2,34.29,22,40.95,18.79,37.7,7.77E+00,755.55,84.66666667,3.833333333,40,5.37E+00,16.74685073,16.74685073,7.626666667
120,0,23.39,36.66333333,21.5,37.79,22.79,36,20.1,39.16333333,19.16666667,43.59,40.03333333,19.2,34.29,22,41,18.79,37.7,7.63E+00,755.6,85.33333333,3.666666667,40,5.33E+00,11.35253221,11.35253221,7.433333333
100,0,23.39,36.59,21.5,37.86333333,22.79,36,20.1,39.03,19.16666667,43.59,40.56666667,19.2,34.2,22.06666667,41.13333333,18.79,37.62666667,7.50E+00,755.65,86,3.5,40,5.30E+00,46.01246318,46.01246318,7.366666667
110,0,23.39,36.59,21.42666667,37.82666667,22.79,36.03,20.1,38.86333333,19.16666667,43.59,41.16,19.2,34.2,22.1,41.09,18.79,37.59,7.37E+00,755.7,86.66666667,3.333333333,40,5.27E+00,24.32074845,24.32074845,7.3
