Appliances,T2,T6
60,23.73857143,14.53333333
60,23.68,14.6225
50,23.6,14.69
60,23.6,14.69
60,23.54,14.69
60,23.5,14.69
60,23.4725,14.63
50,23.39,14.69
60,23.39,14.69
50,23.31857143,14.69
70,23.29,14.76333333
50,23.29,14.8
60,23.26428571,14.70571429
40,23.2,14.652
50,23.2,14.42142857
50,23.1875,14.3
60,23.1,14.23714286
50,23.1,14.19
60,23.1,14.19
50,23.1,14.234
60,23.08,14.35142857
50,23,14.412
70,23,14.5375
50,22.98428571,14.6
60,22.934,14.6
50,22.89,14.6
60,22.89,14.6
60,22.89,14.62571429
60,22.89,14.654
50,22.89,14.67714286
60,22.89,14.712
50,22.81857143,14.8
50,22.83,14.8
50,22.79,14.87714286
50,22.79,14.89
60,22.79,14.93714286
50,22.79,15
50,22.79,14.90571429
50,22.79,14.956
50,22.72571429,14.96857143
50,22.79,14.89
60,22.75625,14.82285714
60,22.72571429,14.652
50,22.7,14.39571429
60,22.7,14.154
100,22.754,13.95142857
70,22.76428571,13.83
70,22.736,13.78428571
320,22.79,13.76857143
80,22.79,13.89
60,22.86142857,14.12142857
70,22.89,14.516
60,22.98428571,14.92428571
70,23.02,15.336
70,23.1,15.46714286
70,23.1,15.618
80,23.1,15.72142857
70,23.1,16
70,23.1,16.22428571
100,23.2,16.598
410,23.25142857,16.99714286
270,23.332,17.29
60,23.6,17.46571429
70,24.656,18.292
80,25.41,19.14285714
80,25.834,19.176
40,26.66571429,19.65
50,26.754,19.934
70,26.6725,20.02571429
70,26.95285714,20.434
90,27.138,20.62714286
70,27.36142857,20.872
60,27.39,21.12375
50,27.39,21.39285714
70,27.292,21.5
90,27.1,21.78142857
60,27.2,22.24
50,27.38571429,22.85285714
50,27.6,23.874
60,27.57142857,23.86714286
60,27.39,23.7
50,27.39,23.97142857
60,27.39,24.35
50,27.39,24.22285714
70,27.5,24.16
50,27.40571429,24.02571429
60,27.33,23.7
50,27.31857143,23.71285714
60,27.39,23.81
50,27.33285714,24.06857143
70,27.272,24.5
70,27.2,25.01
80,27.16,25.536
60,27.1,25.67142857
90,27.1,25.676
70,27.07142857,25.43857143
90,27,25.12
70,26.93125,25.51428571
90,26.95285714,25.5
70,26.934,25.43857143
80,26.89,25.156
80,26.89,24.945
80,26.83285714,25.09428571
80,26.83,25.254
80,26.72571429,25.35
70,26.6,25.316
80,26.6,24.79571429
70,26.6,24.6
70,26.57142857,24.58571429
70,26.456,24.376
80,26.37571429,24.1
70,26.196,23.956
80,25.89285714,23.80571429
80,25.66,23.46
70,25.45142857,22.89571429
90,25.456,22.12
80,25.52857143,21.63857143
100,25.6,21.214
110,25.54285714,20.49714286
100,25.5,18.59
110,25.5,17.70857143
90,25.5,17.236
100,25.48428571,16.92142857
100,25.39,16.754
100,25.36142857,16.58571429
110,25.29,16.478
90,25.1,16.29285714
120,25.1,16.2
90,25.04,16.1375
100,24.92142857,16.17
80,24.89,16.29
90,24.80428571,16.29
100,24.736,16.16
90,24.67142857,15.99857143
90,24.6,15.89
80,24.58571429,15.86428571
70,24.478,15.8
80,24.39,15.94
70,24.39,15.916
60,24.30428571,15.76857143
50,24.272,15.6
70,24.2,15.4
60,24.1,15.234
60,24.1,15.16428571
50,24.04,14.89
60,23.98625,14.83857143
40,23.93888889,14.778
60,23.89,14.66428571
70,23.84714286,14.456
50,23.83,14.25
50,23.76428571,14.19
60,23.7,14.12571429
50,23.68571429,14
60,23.6,14.0625
60,23.6,14.1
60,23.52857143,14.08
60,23.5,13.96857143
50,23.48428571,13.89
60,23.39,14.02714286
60,23.39,14
60,23.35,14.02857143
50,23.31857143,14
60,23.29,13.89285714
50,23.29,13.778
60,23.254,13.66428571
60,23.2,13.456
60,23.2,13.28428571
50,23.2,13.058
60,23.1,12.86428571
50,23.1,12.654
70,23.1,12.54285714
50,23.07142857,12.52
60,23,12.6
50,23,12.56
50,23,12.43714286
50,22.92142857,12.39
50,22.89,12.42142857
50,22.89,12.5
50,22.87,12.6
50,22.8525,12.6
60,22.79,12.46333333
50,22.79,12.33
70,22.75142857,12.16
50,22.736,12.1
50,22.7,11.93333333
60,22.7,11.8
60,22.7,11.66
50,22.66,11.6
60,22.62857143,11.6
90,22.66,11.66
50,22.6,11.72666667
60,22.6,11.8
50,22.6,11.83
40,22.6,11.96333333
50,22.6,12.13
40,22.6,12.3225
50,22.67142857,12.7
60,22.736,13.19666667
60,22.84714286,13.53
60,22.976,13.72666667
50,23.12857143,14
60,23.33,14.49
50,23.48142857,14.82333333
70,23.854,15.43
50,24.42142857,15.89666667
60,24.7,16.39333333
50,24.5875,16.6
50,24.45285714,16.86
50,24.5,17.13333333
50,24.57142857,17.69666667
40,24.6,18.09666667
50,24.61428571,18.46
40,24.68,18.66666667
50,24.67142857,19.06666667
50,24.7,19.2475
60,24.64285714,19.39
60,24.6,19.26
60,24.62857143,19.2
60,24.7,19.26333333
50,24.7,19.32333333
60,24.718,19.1
60,24.81857143,19.22666667
50,25.04,19.76666667
50,25.15714286,20.03333333
50,25.254,20.06666667
50,25.36142857,20.32666667
50,25.39,20.26
50,25.45285714,20.46666667
50,25.58,21
60,25.72571429,21.26
60,25.79,21.76333333
50,25.87571429,22.09666667
60,25.912,22.69666667
50,26,22.82333333
60,26.1,23.1
60,26.2,23.16333333
60,26.2,23.29
50,26.2,23.26333333
60,26.2,23.32333333
50,26.2,23.73333333
60,26.2,24.19333333
60,26.2,24.36
60,26.22571429,24.63333333
50,26.236,24.8
70,26.27714286,24.92666667
40,26.236,24.72666667
50,26.2,24.66666667
60,26.2,24.92666667
80,26.18571429,24.86
60,26.1,24.4
80,26.1,24.2
80,26.1,24.6
100,26.05714286,24.46
100,26.04,24.5
110,26,24.56666667
200,25.956,24.445
100,25.73857143,24.56666667
100,25.58,25.03333333
100,25.5,25.12333333
110,25.39,24.73
120,25.48428571,24.4
110,25.5,23.86666667
470,25.5,23.06333333
340,25.46857143,22.66333333
100,25.5,21.9
110,25.43714286,21.63333333
110,25.39,21.26
90,25.31857143,21.13333333
110,25.29,20.85666667
110,25.21285714,20.66333333
130,25.14,20.32666667
120,25.1,20.13333333
120,25.1,19.79333333
120,25.1,19.33333333
130,25.1,18.93
120,25.02857143,18.59666667
130,24.89,18.195
120,24.89,17.82666667
80,24.83,17.63333333
70,24.79,17.46333333
70,24.7,17.32333333
130,24.7,17.16666667
80,24.64,17.03333333
70,24.6,16.59666667
80,24.5,16.19666667
80,24.52857143,15.79333333
60,24.478,15.53333333
60,24.39,15.36
60,24.35,15.3
60,24.315,15.06666667
70,24.21285714,15
50,24.18,14.86
60,24.1,14.72666667
60,24,14.66
60,23.98428571,14.6225
60,23.89,14.63
60,23.89,14.56666667
50,23.79,14.42666667
60,23.73857143,14.26333333
50,23.7,14.19
70,23.67142857,14.22666667
50,23.6,14.36
60,23.6,14.56333333
40,23.54,14.76333333
60,23.5,14.89
50,23.5,14.89
50,23.40571429,14.89
50,23.39,14.89
50,23.39,14.86
60,23.29,14.72666667
60,23.29,14.56666667
50,23.29,14.36666667
60,23.29,14
60,23.29,13.5975
50,23.21285714,13.46333333
60,23.2,13.43333333
60,23.2,13.16666667
60,23.2,12.93333333
60,23.1,12.72666667
60,23.1,12.6
50,23.06,12.46
60,23.02857143,12.32333333
60,23,12.13
60,22.98428571,12.06666667
50,22.89,11.92666667
50,22.89,11.76333333
50,22.89,11.69
50,22.83285714,11.69
50,22.79,11.69
50,22.79,11.6
50,22.754,11.46
60,22.72571429,11.3
50,22.7,11.26333333
60,22.7,11.26333333
60,22.7,11.42666667
70,22.7,11.5
60,22.7,11.75666667
70,22.7,11.96333333
190,22.736,12.03333333
370,22.76428571,12.1
100,22.79,12.33
90,22.79,12.46333333
110,22.89,12.66666667
80,22.89,12.86
120,22.95285714,13.35666667
110,23.02,14.02333333
80,23.15428571,14.85666667
560,24.014,15.65666667
660,24.60571429,16.42666667
330,25.014,17.075
270,25.49714286,17.86666667
290,25.974,18.16333333
230,26.52428571,18.35666667
250,27.074,18.53333333
190,27.536,18.66666667
80,27.82666667,19.06666667
70,28.26333333,19.26
60,28.46333333,19.42666667
80,28.73,19.5
80,28.85666667,19.6
70,29.1,19.79333333
60,29.16666667,20.03333333
80,29.2,20.36666667
70,29.2,20.69666667
80,29.26,20.96333333
80,29.2,21.23333333
110,29.13333333,21.5
600,28.9175,21.76333333
560,28.82333333,21.96333333
320,28.76,22.145
260,28.7,22.46333333
280,28.56666667,22.39
260,28.5,22.42666667
240,28.35666667,22.63333333
210,28.29,22.7
100,28.2,22.7
380,28.13333333,22.82333333
620,28.1,22.82333333
310,28.03333333,23.03333333
270,27.89,23.29333333
280,27.89,23.66333333
240,27.79,23.73
280,27.79,23.8
230,27.7,24.06666667
170,27.63333333,24
170,27.5,24
620,27.5,24
460,27.35666667,23.86
240,27.2225,23.85666667
250,27.13333333,23.73
270,27.06666667,23.63333333
250,26.92666667,23.7675
220,26.89,23.85666667
170,26.82333333,23.85666667
100,26.76,23.79
200,26.7,23.85666667
350,26.56666667,23.73
300,26.5,23.63333333
450,26.46333333,23.63333333
450,26.39,23.63333333
290,26.29,23.63333333
270,26.29,23.43
280,26.29,23.23
200,26.29,22.9
120,26.26,22.56666667
120,26.2,22.35666667
110,26.2,22.09666667
560,26.13333333,21.82666667
450,26.2,21.49333333
490,26.175,21.16666667
280,26.1,20.96
280,25.96333333,20.695
310,25.76333333,20.32666667
280,25.56666667,19.99333333
310,25.36,19.6
330,25.22666667,19.79333333
190,25.03333333,20.56666667
130,25.1,20.36666667
140,25.16666667,19.86666667
150,25.1,19.12666667
140,25.1,17.86666667
130,24.96333333,16.66
130,24.82333333,15.69333333
100,24.66666667,15.02666667
120,24.6,14.36666667
100,24.6,13.9
80,24.53333333,13.36666667
60,24.39,12.96
60,24.32333333,12.43333333
60,24.29,12.16666667
60,24.16666667,11.7
60,24.1,11.32333333
60,24,11.06333333
50,23.92666667,10.86
50,23.85666667,10.66666667
50,23.79,10.46333333
60,23.66666667,10.33
60,23.6,10.12666667
60,23.5,10
70,23.42666667,9.763333333
60,23.35666667,9.69
60,23.29,9.566666667
60,23.26,9.366666667
60,23.13333333,9.263333333
50,23.1,9.13
60,23.1,9.1
50,23,9.16
60,22.92666667,9.19
60,22.89,9.226666667
70,22.815,9.3
60,22.79,9.263333333
70,22.7,9.13
60,22.7,8.933333333
60,22.66666667,8.726666667
70,22.6,8.6
60,22.575,8.533333333
60,22.5,8.463333333
50,22.5,8.39
60,22.478,8.5
60,22.39,8.5
60,22.35,8.666666667
70,22.29,8.86
60,22.29,9.033333333
70,22.22571429,9.16
60,22.254,9.3
60,22.2,9.3225
50,22.2,9.39
60,22.17142857,9.36
60,22.1,9.3
50,22.1,9.19
60,22.1,9.19
60,22.1,9.19
60,22,9.19
70,22,9.19
60,22,9.19
60,22,9.263333333
60,22,9.19
50,21.956,9.19
60,21.89,9.19
50,21.89,9.19
60,21.89,9.19
70,21.89,9.19
50,21.89,9.1225
70,21.89,9.1
60,21.86142857,9.1
70,21.89,9.1
70,21.81857143,9.13
60,21.85,9.263333333
100,21.92142857,9.556666667
50,22.1,9.963333333
80,22.23714286,10.19
320,22.254,10.26333333
350,22.36142857,10.33
160,22.54,10.46333333
70,22.6,10.72666667
80,22.6,10.8
70,22.67142857,10.92666667
70,22.7,11.12666667
70,23.01428571,11.22666667
80,23.1,11.2175
80,23.12,11.19
100,23.29285714,11.19
90,23.5,11.32333333
290,23.58428571,11.6
430,23.956,11.66
100,24.26428571,11.82666667
100,24.434,12.23333333
100,24.62714286,12.66666667
110,24.85,12.93333333
110,24.86142857,12.92666667
110,25.04,13.12666667
90,25.04285714,13.39
90,24.978,13.19666667
100,24.93714286,13.19
90,25,13.32333333
100,24.96857143,13.16
110,25,13.23333333
110,25,13.33
130,25.06,13.4225
110,25,13.1
110,25,13.42666667
130,25,13.36666667
110,24.956,13.26333333
130,24.89,13.26333333
130,24.89,13.73333333
120,24.86142857,13.26666667
90,24.445,13.26666667
100,24.36142857,13.6
100,24.48428571,13.96
110,24.5,14.1
110,24.5,14.16
100,24.5,13.9
90,24.48428571,13.69
130,24.256,13.63
120,24.1,13.72666667
140,24.2,13.72666667
130,24.2,13.645
130,24.2,13.76333333
130,24.23857143,13.35666667
130,24.1,12.96333333
120,24.04285714,12.89
110,24,13.19
110,24,13.06333333
110,23.89,13.23333333
110,23.82,12.76666667
110,23.7,12.33
100,23.7,12.53
100,23.7,12.5
90,23.7,12.36666667
100,23.68,12.23333333
490,23.6,12.03333333
570,23.56,11.76333333
460,23.5,11.69
120,23.5,11.56
100,23.5,10.925
110,23.39285714,11
110,22.814,11.06666667
100,22.7,10.92666667
100,22.718,10.8
90,22.79,10.66666667
90,22.79,11.52333333
90,22.71285714,12.39666667
90,22.7,12.23333333
80,22.62857143,11.62666667
110,22.5,10.06666667
90,22.48428571,9.326666667
80,22.37,8.76
80,22.29,8.366666667
80,22.254,8.033333333
80,22.22571429,7.76
80,22.14,7.466666667
80,22.1,7.145
70,22,6.66
80,22,6.33
70,21.978,6.123333333
70,21.89,6.366666667
90,21.83,6.56
70,21.83285714,6.433333333
50,21.79,6.3
50,21.76428571,6.126666667
50,21.7,5.866666667
60,21.6,5.763333333
50,21.6,5.69
40,21.54,5.433333333
50,21.5,5.16
50,21.456,4.933333333
50,21.39,4.66
50,21.37,4.263333333
60,21.29,4.3225
50,21.254,4.16
60,21.2,3.796666667
50,21.18,3.53
50,21.1,3.26
50,21.04,3.126666667
50,21.04285714,2.863333333
60,21,2.79
50,20.96857143,2.663333333
50,20.85,2.53
60,20.80428571,2.5
60,20.83,2.5
50,20.76428571,2.4
60,20.7,2.4
50,20.7,2.29
60,20.68,2.29
50,20.64285714,2.2
40,20.6,2.06
60,20.6,2
30,20.51428571,1.966666667
40,20.5,1.9
30,20.46857143,2.156666667
40,20.39,2.363333333
40,20.39,2.4
50,20.37,2.4
60,20.29,2.326666667
50,20.29,2.4
60,20.29,2.4
40,20.29,2.326666667
50,20.29,2.4
60,20.2,2.4
40,20.2,2.8
60,20.2,3.1175
60,20.2,3.363333333
60,20.2,3.626666667
60,20.2,3.833333333
50,20.2,4
50,20.2,4
60,20.2,3.933333333
40,20.25142857,4.126666667
60,20.29,4.433333333
50,20.29,4.626666667
90,20.39,4.963333333
80,20.39,5.23
50,20.40571429,5.826666667
60,20.52,6.766666667
60,20.72571429,7.923333333
220,21.954,8.863333333
190,22.93714286,10.05
120,23.196,10.46333333
70,22.85,10.46333333
50,22.6,10.6
150,22.52857143,10.53333333
130,22.62,10.69666667
120,22.7,11.09
110,22.5,11.26333333
80,22.29714286,11.06333333
100,22.218,10.9
100,22.39285714,11.43333333
100,22.456,11.83
70,22.13857143,11.83
80,22,12.13
80,22,12.39
200,21.89,12.6
110,22.05571429,12.86
110,22.218,12.66
100,22.36142857,12.695
100,22.434,13
110,22.64285714,13.53333333
100,22.73,13.66
110,22.80428571,13.7
110,22.92142857,13.56666667
90,23.1,14.06333333
100,23.1,14.06333333
90,23.16,14.16666667
110,23.22571429,14.5
100,23.2,14.66333333
90,23.27714286,14.25666667
110,23.272,14.72666667
110,23.2,14.8
100,23.29,15.26333333
260,23.34714286,15.32333333
160,23.412,15.46
80,23.5,15.79333333
80,23.5,15.92666667
90,23.48428571,15.7475
90,23.312,15.33
70,23.26428571,15.26333333
100,23.33,15.39666667
100,23.39,15.53
100,23.37,15.46333333
80,23.29,15.53
90,23.29,15.46333333
100,23.29,15.39666667
90,23.272,15.19
100,23.2,14.93333333
100,23.1,14.66666667
110,23,14.39
130,22.93714286,14.33
110,22.87,13.89666667
110,22.72571429,13.63
300,22.66,13.36
360,22.58571429,13.16666667
140,22.5,12.7
100,22.5,12.26333333
200,22.39,12.06333333
330,22.37571429,11.96333333
290,22.33,11.89
120,22.29,11.76333333
80,22.29,11.63
80,22.21285714,11.56666667
100,22.18,11.36666667
110,22.17142857,11.03
100,22.1,10.75666667
110,22.1,10.46333333
100,22.08,10.33
100,22,10.16
80,22,9.96
100,21.90571429,9.763333333
90,21.89,9.63
100,21.84714286,9.566666667
90,21.79,9.4725
170,21.79,9.39
500,21.7225,9.39
330,21.7,9.33
290,21.7,9.19
260,21.66,9.19
230,21.6,9.1
240,21.6,9.1
240,21.57142857,9.1
150,21.5,9.033333333
100,21.5,9
90,21.478,8.926666667
90,21.39,8.8
90,21.29,8.726666667
80,21.29,8.53
100,21.29,8.33
70,21.22571429,8.3
80,21.2,8.3225
80,21.14285714,8.39
80,21.1,8.39
80,21.07142857,8.39
90,21.06,8.36
90,21,8.36
80,20.978,8.3
70,20.89,8.3
50,20.89,8.3
60,20.89,8.3
60,20.82333333,8.263333333
50,20.79,8.263333333
50,20.79,8.3
60,20.79,8.226666667
50,20.736,8.16
50,20.7,8.1
50,20.7,8.1
60,20.66,8.025
50,20.68333333,8
70,20.6,8
50,20.58,8
60,20.56666667,8
60,20.55,7.933333333
50,20.56,7.9
70,20.5,7.9
50,20.5,7.8
50,20.5,7.726666667
50,20.5,7.656666667
50,20.434,7.59
50,20.456,7.59
50,20.39,7.59
50,20.39,7.69
60,20.39,7.69
50,20.34714286,7.69
60,20.29,7.7175
60,20.29,7.8
50,20.29,7.833333333
60,20.29,7.9
50,20.29,8
50,20.29,8
50,20.29,7.966666667
50,20.25142857,7.9
50,20.2,8
50,20.2,8
50,20.2,8
60,20.2,8
50,20.2,8.1
60,20.2,8.16
60,20.2,8.19
60,20.2,8.263333333
50,20.2,8.3
50,20.2,8.3675
90,20.2,8.463333333
60,20.2,8.666666667
40,20.218,8.933333333
50,20.29,9.256666667
60,20.39,9.59
50,20.45285714,10.06333333
160,20.5,10.26333333
170,20.54285714,10.3
80,20.5,10.36
60,20.6,10.53333333
50,20.6,10.6
50,20.6,10.72666667
80,20.67142857,10.93333333
100,20.7,11.22666667
320,20.75142857,11.36
160,20.79,11.53333333
100,20.79,11.79333333
100,20.83,12.05
110,20.90571429,12.36666667
100,21,12.76
100,21.06666667,13.25666667
100,21.14,13.59
90,21.25142857,14.23333333
110,21.372,14.83333333
110,21.5,15.43
110,21.7,15.82333333
290,21.80857143,15.5
450,21.976,15.36
160,22.12857143,15.25666667
100,22.236,15.33
120,22.36285714,15.03333333
120,22.52,15.03333333
120,22.6,15.03
330,22.625,15.09
350,22.736,15.89
360,22.76428571,16.03
340,22.81,16.3
100,22.89,16.56666667
80,22.89,16.5
90,22.89,16.35666667
80,22.89,16.56333333
80,22.86142857,17.55666667
100,22.66,17.89
100,22.65714286,17.4
100,22.7,16.92666667
80,22.7,17.26333333
210,22.7,17.39
90,22.77714286,17.66666667
100,22.772,18.26
90,22.67142857,17.89
90,22.5,17.69666667
90,22.43714286,17.39
90,22.35,17.39
90,22.42142857,17.5
80,22.6,17.76
90,22.61428571,17.6
90,22.68,17.6
120,22.62857143,17.46
110,22.7,17.4
110,22.65714286,17.13333333
630,22.6625,17.32333333
400,22.6,17.26333333
350,22.6,17
120,22.5,16.92666667
100,22.55714286,16.89
110,22.6,16.76333333
100,22.6,16.54
150,22.6,16.36285714
100,22.6,16.272
120,22.6,16.1
120,22.6,15.81
110,22.5,15.42571429
120,22.5,14.996
120,22.478,14.44
110,22.39,13.81
100,22.29,13.32285714
130,22.27714286,12.83
80,22.2,12.42571429
80,22.12857143,11.99714286
80,22.1,11.654
80,22.01428571,11.43857143
80,22,11.216
70,21.96857143,11.02857143
60,21.89,10.89
60,21.83285714,10.83857143
60,21.772,10.778
50,21.7,10.62571429
50,21.67142857,10.39
40,21.6,10.23714286
60,21.51428571,10.08
40,21.434,9.921428571
40,21.39,9.756
50,21.35,9.638571429
60,21.29,9.6
70,21.272,9.6
60,21.2,9.56
70,21.2,9.484285714
50,21.11428571,9.39
40,21.08,9.39
50,21,9.39
50,21,9.39
50,20.98428571,9.452857143
50,20.89,9.456
60,20.89,9.468571429
50,20.87333333,9.39
60,20.79,9.338571429
50,20.772,9.3
60,20.736,9.268571429
50,20.7,9.19
60,20.7,9.19
50,20.7,9.172
40,20.675,9.164285714
60,20.66666667,9.19
40,20.6,9.19
70,20.6,9.136
50,20.53333333,9.028571429
60,20.6,9
60,20.5,8.937142857
50,20.5,8.872
60,20.5,8.8
40,20.5,8.654
50,20.39,8.51
50,20.39,8.3675
50,20.39,8.234
50,20.39,8.116
60,20.39,7.916666667
50,20.39,7.8
60,20.29,7.59
70,20.29,7.5
80,20.29,7.375
50,20.29,7.234
50,20.23,7.19
50,20.2,7.19
50,20.2,7.34
60,20.29,7.522857143
40,20.29,7.874
50,20.29,8.294285714
40,20.29,8.5
80,20.39,8.514285714
70,20.46333333,8.618
60,20.53333333,8.794285714
70,20.66666667,9.20625
110,20.82333333,10.076
50,21.03,10.87857143
50,21.23,11.67
50,21.43,12.45
50,21.99333333,13.136
70,22.4,13.34857143
50,22.53333333,13.454
60,23.1,14.06571429
60,23.93333333,14.88
50,24.69666667,15.29285714
50,25.03,15.614
50,25.39333333,15.79428571
50,25.72666667,15.836
50,25.89,15.68
50,26.03,15.934
60,26.46,16.52285714
50,26.66666667,17.414
50,26.89,17.95428571
60,26.89,18.296
50,27,18.57142857
60,27,18.776
50,27.03333333,19.16428571
60,27.03333333,19.554
40,27.03333333,19.815
60,27.03333333,19.86142857
40,27,19.714
60,26.92666667,19.36285714
50,26.79,19.216
60,26.6975,19.1
50,26.53333333,19.2
50,26.39,19.30714286
60,26.32333333,19.26
50,26.26,19.62571429
50,26.2,19.83
40,26.2,20.19428571
50,26.13333333,20.678
50,26.06666667,20.92142857
40,26,20.934
30,26,21
40,25.92666667,20.896
40,25.82666667,20.56857143
60,25.7,20.39
60,25.7,20.76571429
50,25.7,21.12
60,25.56,21.17142857
50,25.5,21
50,25.414,20.88
40,25.29,20.872
50,25.29,21.44285714
60,25.29,21.64
60,25.245,21.675
50,25.14,21.25571429
60,25.1,20.694
60,25,20.09428571
50,24.89142857,19.56
80,24.79,19.75142857
70,24.72571429,19.87
80,24.6,19.73571429
80,24.49857143,19.254
80,24.39,19.17142857
90,24.36142857,19.42
100,24.29,19.67142857
190,24.29,19.254
380,24.29,19.18571429
100,24.26428571,19.018
90,24.2,18.83571429
110,24.15714286,18.456
90,24.14,18.19571429
110,24.1,18.018
100,24,17.76428571
90,24,17.214
140,23.934,17.33714286
140,23.89,18.576
130,23.79,19.64285714
120,23.73857143,19.434
120,23.7,19.43857143
130,23.62857143,18.83333333
140,23.5375,17.27142857
110,23.456,15.79714286
110,23.37571429,14.68
110,23.29,14.01428571
110,23.22571429,13.46
90,23.2,12.97142857
60,23.11428571,12.56
80,23.08,12.35428571
50,23,12.3
60,22.85,12.3
50,22.79,12.19
60,22.736,12.12571429
80,22.67142857,12.316
50,22.6,12.74285714
40,22.51428571,12.8
20,22.478,12.83857143
30,22.39,12.854
30,22.29,12.89
60,22.27714286,12.934
60,22.2,12.96857143
60,22.17142857,12.956
60,22.1,12.96857143
60,22.08571429,12.89
50,22,12.72
60,22,12.15285714
50,22,11.536
50,21.93125,10.89285714
50,21.89,10.354
50,21.87,10.06857143
50,21.79,9.696
40,21.754,9.325714286
60,21.7,9.06
50,21.7,8.924285714
60,21.62857143,8.818
60,21.6,8.851428571
60,21.54285714,8.89
50,21.5,8.905714286
60,21.42142857,8.978
50,21.39,8.937142857
50,21.33285714,8.934
60,21.29,9
40,21.26428571,9.06
60,21.2,9.176
40,21.2,9.3
60,21.18,9.345
60,21.1,9.5
50,21.1,9.566666667
60,21.04285714,9.726666667
50,21,9.8
60,21,9.8
50,21,9.86
50,20.98428571,9.89
40,20.9175,9.963333333
80,20.89,10
70,20.89,10
60,20.89,10.1
50,20.89,10.16
70,20.89,10.3
60,20.89,10.36
60,20.89,10.53333333
130,20.89,10.66
60,20.89,10.83
70,20.89,10.9975
50,20.89,11.16
50,20.98428571,11.42666667
50,21,11.7
50,21.02857143,12.23333333
50,21.14,12.7
50,21.2,13.29333333
60,21.2,13.56666667
60,21.22571429,13.9
50,21.33,14.43333333
70,21.45285714,15.1
70,21.58,15.63333333
80,21.72571429,16.13
50,22.08,16.72333333
50,22.51,17.52333333
50,22.974,18.26333333
40,23.50875,18.69666667
90,23.83285714,19.09666667
60,23.6,19.26
80,23.54285714,19.05
70,23.396,18.86
60,23.14,18.1175
40,23.03333333,17.39333333
60,22.79,17.2
50,22.85666667,17.26
50,22.96,18.16
90,23.16666667,19.03333333
100,23.06666667,19.56666667
80,23.13333333,19.63333333
60,23.32333333,19.42666667
70,23.46333333,19.83333333
50,23.6,20.26
60,23.53333333,20.06666667
50,23.5,19.39
50,23.56666667,19.86333333
50,23.7,20.46333333
40,23.7,20.59666667
80,23.84,20.96
70,24,21.22
90,24,21.32666667
80,23.96333333,21.19333333
90,23.89,20.92666667
80,23.92666667,20.79
90,24,20.85666667
90,24,20.79
90,24.06666667,20.79
80,24.1,21.13333333
80,24.16666667,21.2
80,24.16666667,21.1
80,24.1,21.03333333
80,24.1,20.76333333
90,24.1,20.82333333
90,24.1,20.86
90,24.1,21
80,24.1,20.66666667
80,24.1,20.33333333
70,24.1,20.1
70,24.1,20.1
50,24.03333333,19.46666667
70,24,19.2
140,23.92666667,18.92666667
240,23.89,18.49666667
60,23.82333333,17.89666667
70,23.76,16.62333333
90,23.68,16.09666667
100,23.58,15.5
110,23.5,15.22666667
